file name,ego maneuver,ego augmented maneuver,target maneuver,minimum distance btw ego and target
123927.csv,go_straight,['accelerate'],go_straight,20.713406
123928.csv,go_straight,"['left_accelerate', 'right_brake', 'right', 'brake']",right_lane_change,1.0137424
123929.csv,go_straight,"['brake', 'left_brake', 'right', 'left_accelerate', 'accelerate']",go_straight,18.406305
12393.csv,go_straight,['right'],go_straight,0.104189284
123930.csv,go_straight,"['left', 'left_accelerate', 'accelerate']",not_defined,36.23822
123931.csv,go_straight,"['left', 'left_brake', 'brake']",go_straight,7.7677245
123932.csv,go_straight,['accelerate'],LEFT,28.909878
123933.csv,RIGHT,['right'],go_straight,0.053960048
123934.csv,go_straight,"['right', 'accelerate', 'right_accelerate', 'left_brake', 'left_accelerate', 'right_brake']",LEFT,5.4608474
123935.csv,left_lane_change,['right'],go_straight,0.045233432
123937.csv,go_straight,"['right', 'left_brake', 'right_accelerate', 'accelerate']",go_straight,2.0496843
123938.csv,go_straight,"['brake', 'accelerate']",LEFT,0.40876672
123939.csv,go_straight,['left'],RIGHT,6.065792
12394.csv,go_straight,"['left', 'left_brake', 'brake']",go_straight,3.5565875
123940.csv,go_straight,"['right', 'left_brake', 'accelerate', 'left_accelerate']",RIGHT,6.971412
123941.csv,go_straight,['accelerate'],right_lane_change,6.4336143
123942.csv,not_defined,['brake'],RIGHT,1.1480026
123943.csv,go_straight,"['left', 'left_accelerate', 'accelerate']",LEFT,4.2541833
123944.csv,go_straight,"['accelerate', 'brake']",go_straight,9.747294
123945.csv,LEFT,['accelerate'],go_straight,0.006846828
123947.csv,go_straight,['accelerate'],RIGHT,12.34976
123948.csv,go_straight,"['brake', 'accelerate']",go_straight,53.432533
123949.csv,go_straight,['brake'],go_straight,3.0848916
12395.csv,go_straight,"['left_accelerate', 'left', 'accelerate']",go_straight,56.138535
123950.csv,go_straight,['right'],right_lane_change,1.9336454
123951.csv,go_straight,['brake'],not_defined,4.522352
123952.csv,go_straight,"['brake', 'accelerate']",not_defined,0.15311036
123953.csv,go_straight,['accelerate'],go_straight,13.429767
123954.csv,go_straight,['accelerate'],go_straight,36.55871
123955.csv,go_straight,"['right', 'accelerate', 'left_brake']",LEFT,39.026615
123956.csv,not_defined,['accelerate'],go_straight,3.1561296
123958.csv,LEFT,['accelerate'],go_straight,3.267548
123959.csv,go_straight,['right'],go_straight,6.6276226
12396.csv,go_straight,"['left', 'accelerate']",go_straight,15.628593
123961.csv,go_straight,['left'],left_lane_change,6.862551
123963.csv,go_straight,"['accelerate', 'left_brake', 'right']",go_straight,3.5135555
123964.csv,go_straight,"['left_brake', 'accelerate', 'right']",go_straight,14.044653
123965.csv,go_straight,"['left_accelerate', 'right', 'brake']",RIGHT,18.987535
123966.csv,go_straight,['left'],go_straight,0.043413978
123967.csv,go_straight,"['left', 'left_accelerate']",go_straight,7.34437
123969.csv,go_straight,['right'],go_straight,2.678805
12397.csv,go_straight,"['left_brake', 'right', 'accelerate']",go_straight,4.6839366
123970.csv,go_straight,"['right_brake', 'right', 'brake']",LEFT,3.6124651
123971.csv,LEFT,"['left_brake', 'brake', 'right', 'left_accelerate']",LEFT,15.226664
123972.csv,RIGHT,"['right', 'left_accelerate']",LEFT,6.4182925
123973.csv,go_straight,"['left_accelerate', 'brake', 'left', 'left_brake', 'accelerate']",go_straight,0.81316394
123974.csv,LEFT,"['right', 'accelerate', 'right_accelerate', 'brake', 'left_brake', 'left_accelerate', 'right_brake']",not_defined,4.1869307
123975.csv,go_straight,['left'],go_straight,34.897785
123976.csv,go_straight,['right'],go_straight,24.260582
123977.csv,LEFT,['brake'],go_straight,2.4339032
123978.csv,go_straight,"['accelerate', 'brake']",0,15.120246
123979.csv,go_straight,['accelerate'],LEFT,7.0641713
12398.csv,go_straight,"['left_accelerate', 'right', 'right_brake', 'brake']",go_straight,0.08953173
123980.csv,go_straight,"['left_accelerate', 'accelerate', 'left']",go_straight,3.89706
123982.csv,go_straight,['accelerate'],go_straight,41.729027
123983.csv,go_straight,"['right_brake', 'left_accelerate', 'right', 'brake']",go_straight,0.5364707
123984.csv,go_straight,['left'],not_defined,2.9766083
123985.csv,right_lane_change,"['accelerate', 'left', 'left_accelerate', 'left_brake']",go_straight,16.397747
123986.csv,go_straight,['right'],go_straight,4.272482
123987.csv,go_straight,"['left', 'left_brake', 'accelerate', 'left_accelerate']",go_straight,5.508278
123989.csv,go_straight,"['accelerate', 'brake']",LEFT,31.677305
12399.csv,go_straight,['accelerate'],go_straight,3.086509
123990.csv,go_straight,"['right', 'accelerate', 'brake', 'right_brake', 'left_accelerate']",go_straight,2.7955935
123991.csv,go_straight,"['accelerate', 'left_accelerate', 'left']",not_defined,16.357079
123992.csv,go_straight,['right'],go_straight,2.992634
123993.csv,LEFT,['accelerate'],go_straight,51.552288
123994.csv,go_straight,"['brake', 'accelerate']",go_straight,0.27079272
123995.csv,go_straight,"['right_brake', 'right', 'brake', 'left_accelerate']",go_straight,0.07687135
123996.csv,go_straight,"['right', 'brake', 'accelerate']",left_lane_change,3.1456916
123997.csv,LEFT,"['right_accelerate', 'accelerate', 'right']",right_lane_change,11.799566
123998.csv,LEFT,['no_augmentations'],not_defined,3.5161092
123999.csv,LEFT,"['left_accelerate', 'right']",go_straight,11.838345
124.csv,go_straight,"['accelerate', 'left_accelerate']",LEFT,46.609394
1240.csv,go_straight,"['accelerate', 'left_accelerate', 'left']",go_straight,5.8746634
12400.csv,go_straight,"['left', 'brake', 'left_brake']",go_straight,0.018593196
124001.csv,go_straight,"['accelerate', 'left']",go_straight,3.1775258
124002.csv,go_straight,"['left_accelerate', 'accelerate', 'left']",go_straight,4.744231
124003.csv,go_straight,"['brake', 'left_brake', 'left', 'left_accelerate']",go_straight,8.552393
124004.csv,go_straight,['left'],go_straight,13.789944
124005.csv,go_straight,"['right_accelerate', 'right', 'right_brake', 'left_brake', 'accelerate', 'left_accelerate']",0,32.972237
124006.csv,go_straight,['right'],go_straight,37.534184
124007.csv,go_straight,['accelerate'],left_lane_change,17.385866
124009.csv,go_straight,['right'],go_straight,0.4528108
12401.csv,go_straight,"['right', 'accelerate']",go_straight,0.027291657
124010.csv,go_straight,['accelerate'],go_straight,19.637201
124012.csv,go_straight,['accelerate'],not_defined,24.274368
124013.csv,go_straight,['accelerate'],LEFT,1.2719197
124014.csv,go_straight,"['left_brake', 'accelerate', 'right']",not_defined,30.815723
124015.csv,RIGHT,['brake'],go_straight,3.6382308
124017.csv,go_straight,"['left', 'left_accelerate', 'accelerate', 'brake']",go_straight,0.054448284
124018.csv,go_straight,"['left_accelerate', 'accelerate', 'left']",go_straight,0.57065094
124019.csv,go_straight,"['left', 'accelerate', 'left_accelerate']",go_straight,3.2382286
12402.csv,go_straight,['right'],go_straight,0.38181752
124020.csv,go_straight,['accelerate'],go_straight,20.191956
124022.csv,go_straight,"['left', 'left_accelerate', 'accelerate']",0,11.679114
124023.csv,go_straight,['accelerate'],go_straight,13.650663
124024.csv,go_straight,"['left_brake', 'right']",go_straight,14.953821
124025.csv,go_straight,['brake'],LEFT,4.5264173
124027.csv,go_straight,"['accelerate', 'left_brake', 'right']",RIGHT,13.610819
124028.csv,RIGHT,['brake'],go_straight,5.732096
124029.csv,go_straight,"['right_brake', 'accelerate', 'right', 'brake', 'right_accelerate']",go_straight,0.17430705
12403.csv,go_straight,"['right', 'brake', 'left_brake']",left_lane_change,2.9192653
124031.csv,go_straight,"['right_accelerate', 'right', 'accelerate']",go_straight,3.1702738
124032.csv,go_straight,['accelerate'],go_straight,22.80956
124034.csv,go_straight,"['left_brake', 'brake', 'left_accelerate', 'right', 'accelerate']",LEFT,4.313357
124035.csv,go_straight,['right'],RIGHT,25.382662
124036.csv,go_straight,['accelerate'],go_straight,10.86073
124037.csv,go_straight,"['left', 'left_accelerate', 'accelerate']",go_straight,22.575644
124038.csv,go_straight,['brake'],go_straight,0.037178025
124039.csv,go_straight,['accelerate'],LEFT,19.683834
12404.csv,go_straight,['left'],go_straight,0.15018424
124040.csv,go_straight,['brake'],RIGHT,2.290361
124042.csv,LEFT,['brake'],not_defined,0.13539776
124043.csv,go_straight,"['right', 'right_brake', 'left_brake', 'accelerate', 'left_accelerate', 'right_accelerate']",go_straight,7.45203
124044.csv,go_straight,"['brake', 'right_brake', 'right_accelerate', 'accelerate', 'right']",go_straight,0.61829406
124045.csv,go_straight,['right'],go_straight,17.168001
124046.csv,go_straight,"['accelerate', 'left_brake']",RIGHT,17.629204
124047.csv,go_straight,"['right', 'right_accelerate', 'accelerate', 'brake']",go_straight,3.3920083
124049.csv,go_straight,"['left_accelerate', 'left_brake', 'left', 'brake', 'accelerate']",go_straight,2.8069308
12405.csv,go_straight,"['left', 'brake', 'left_brake', 'left_accelerate', 'accelerate']",go_straight,2.5252035
124050.csv,go_straight,"['left_brake', 'left_accelerate', 'left', 'brake', 'accelerate']",go_straight,9.454979
124051.csv,go_straight,"['accelerate', 'left_brake', 'right']",LEFT,18.289602
124052.csv,go_straight,['accelerate'],go_straight,57.941578
124053.csv,go_straight,"['left', 'accelerate', 'left_accelerate', 'left_brake']",RIGHT,33.991375
124054.csv,0,"['right', 'right_accelerate', 'accelerate']",LEFT,7.2452173
124055.csv,go_straight,['right'],LEFT,24.465582
124056.csv,go_straight,"['accelerate', 'left_accelerate', 'left']",go_straight,14.4212885
124057.csv,go_straight,"['brake', 'right', 'left_accelerate', 'accelerate']",go_straight,0.03512996
124058.csv,go_straight,"['accelerate', 'brake']",go_straight,24.7622
124059.csv,go_straight,"['right', 'brake', 'left_accelerate']",RIGHT,23.141949
12406.csv,RIGHT,"['right', 'left_accelerate', 'brake', 'accelerate']",LEFT,3.2148533
124060.csv,go_straight,['accelerate'],LEFT,26.41169
124061.csv,go_straight,['no_augmentations'],go_straight,12.102668
124062.csv,go_straight,"['left', 'left_accelerate', 'accelerate']",go_straight,3.133765
124063.csv,not_defined,"['right_brake', 'brake', 'right']",LEFT,24.05995
124064.csv,right_lane_change,"['left', 'brake']",go_straight,0.09845022
124066.csv,go_straight,['accelerate'],go_straight,30.095726
124067.csv,go_straight,['brake'],go_straight,20.393019
124068.csv,go_straight,"['brake', 'accelerate']",right_lane_change,0.088117115
124069.csv,go_straight,"['left', 'accelerate', 'left_accelerate']",go_straight,56.469288
12407.csv,not_defined,['accelerate'],go_straight,13.294004
124070.csv,go_straight,['accelerate'],LEFT,0.3269539
124071.csv,go_straight,"['left', 'left_accelerate', 'accelerate']",go_straight,0.17115043
124072.csv,go_straight,"['right_brake', 'right', 'left_accelerate', 'brake']",go_straight,0.1303743
124073.csv,go_straight,['accelerate'],go_straight,33.820793
124076.csv,go_straight,['left'],go_straight,31.033854
124077.csv,RIGHT,['brake'],go_straight,1.0588648
124078.csv,go_straight,"['right_accelerate', 'right']",go_straight,5.367283
124079.csv,go_straight,['left'],go_straight,2.7980437
12408.csv,go_straight,"['right', 'accelerate', 'left_brake', 'brake', 'left_accelerate']",LEFT,10.5205555
124080.csv,go_straight,['right'],go_straight,2.5600076
124081.csv,go_straight,['left'],go_straight,2.6088998
124082.csv,go_straight,"['accelerate', 'brake']",go_straight,14.802931
124083.csv,go_straight,['brake'],go_straight,2.9886713
124084.csv,go_straight,['right'],not_defined,0.0817649
124085.csv,go_straight,"['left_accelerate', 'left', 'accelerate']",go_straight,2.2919989
124086.csv,go_straight,"['right', 'brake', 'right_brake']",right_lane_change,0.034829423
124087.csv,go_straight,"['left', 'left_accelerate', 'accelerate']",go_straight,0.3066828
124088.csv,go_straight,"['right', 'brake', 'left_accelerate', 'right_brake']",go_straight,0.013600435
124089.csv,go_straight,"['brake', 'right', 'left_brake', 'left_accelerate', 'accelerate']",RIGHT,0.021972656
12409.csv,go_straight,['accelerate'],go_straight,9.718093
124090.csv,go_straight,['accelerate'],0,1.0307188
124091.csv,go_straight,"['brake', 'accelerate']",RIGHT,7.57981
124092.csv,go_straight,"['right_accelerate', 'right', 'accelerate']",RIGHT,3.3788772
124093.csv,go_straight,['right'],go_straight,5.209805
124094.csv,go_straight,['accelerate'],go_straight,19.931807
124095.csv,go_straight,"['accelerate', 'left', 'left_accelerate']",0,21.651289
124096.csv,go_straight,"['left_brake', 'accelerate']",go_straight,25.44039
124097.csv,go_straight,"['right', 'left_brake', 'accelerate', 'right_brake', 'right_accelerate']",right_lane_change,4.000143
124098.csv,go_straight,"['right_accelerate', 'accelerate', 'left_brake', 'right']",not_defined,3.1433818
124099.csv,go_straight,"['brake', 'left', 'left_brake']",LEFT,7.8148246
1241.csv,go_straight,"['right', 'accelerate']",LEFT,9.029317
12410.csv,go_straight,['accelerate'],go_straight,29.889753
124100.csv,go_straight,['accelerate'],right_lane_change,1.3847184
124101.csv,not_defined,"['left_brake', 'right', 'right_accelerate', 'accelerate']",go_straight,2.7089539
124104.csv,go_straight,"['left', 'left_accelerate', 'brake', 'left_brake', 'accelerate']",go_straight,0.103296176
124105.csv,LEFT,"['right', 'left_brake']",LEFT,12.795505
124106.csv,LEFT,"['brake', 'accelerate']",RIGHT,6.182039
124107.csv,go_straight,['accelerate'],not_defined,32.183285
124109.csv,go_straight,"['brake', 'left_accelerate', 'left', 'accelerate', 'left_brake']",go_straight,3.1842537
12411.csv,go_straight,['right'],go_straight,0.14708953
124110.csv,go_straight,"['right_brake', 'right', 'brake']",right_lane_change,1.1588014
124112.csv,go_straight,"['right', 'right_brake', 'left_accelerate', 'brake']",go_straight,0.16689315
124113.csv,go_straight,"['right', 'accelerate', 'left_brake']",go_straight,0.050236642
124115.csv,RIGHT,['brake'],go_straight,5.4028773
124116.csv,go_straight,['right'],not_defined,3.8389978
124117.csv,go_straight,"['brake', 'left_accelerate', 'right', 'right_brake', 'left_brake', 'accelerate']",go_straight,2.7899954
124118.csv,go_straight,"['right', 'right_accelerate', 'accelerate', 'left_brake']",go_straight,2.9886155
124119.csv,go_straight,"['left_brake', 'right_accelerate', 'accelerate']",LEFT,42.450893
124120.csv,go_straight,"['left', 'brake', 'accelerate', 'left_brake', 'left_accelerate']",go_straight,2.5734289
124122.csv,go_straight,['accelerate'],go_straight,9.944929
124123.csv,go_straight,['right'],go_straight,3.0339751
124124.csv,go_straight,"['left_accelerate', 'accelerate', 'left']",RIGHT,34.329655
124125.csv,go_straight,"['right', 'accelerate', 'right_accelerate']",go_straight,1.1630048
124126.csv,go_straight,"['accelerate', 'brake']",go_straight,2.8782914
124127.csv,go_straight,"['accelerate', 'right_accelerate', 'right']",go_straight,3.6664867
124128.csv,go_straight,['left'],go_straight,3.2053258
124129.csv,go_straight,"['right_brake', 'right', 'brake']",RIGHT,4.1843863
12413.csv,go_straight,"['right', 'right_accelerate', 'left_accelerate', 'accelerate', 'left']",go_straight,0.40902412
124130.csv,go_straight,['brake'],go_straight,0.5507155
124131.csv,go_straight,"['brake', 'accelerate']",not_defined,90.46805
124133.csv,go_straight,"['right', 'right_brake', 'left_accelerate', 'brake']",go_straight,2.32987
124134.csv,go_straight,"['right_brake', 'brake', 'right', 'left_accelerate']",go_straight,3.109736
124135.csv,go_straight,"['brake', 'right_brake', 'right']",go_straight,2.5098145
124136.csv,go_straight,"['left_accelerate', 'left_brake', 'right']",go_straight,2.815239
124137.csv,go_straight,['accelerate'],RIGHT,27.1976
124138.csv,go_straight,"['left_brake', 'brake', 'left']",go_straight,3.763465
12414.csv,go_straight,['accelerate'],LEFT,18.43878
124141.csv,go_straight,['brake'],RIGHT,13.2036
124142.csv,go_straight,"['right', 'left_brake']",go_straight,2.8082523
124143.csv,go_straight,"['right', 'right_accelerate', 'left_brake', 'accelerate']",go_straight,2.9706593
124144.csv,go_straight,"['accelerate', 'right']",go_straight,76.6725
124145.csv,go_straight,"['left', 'left_accelerate', 'accelerate']",LEFT,21.3708
124146.csv,go_straight,"['left_brake', 'left', 'brake']",go_straight,8.1562
124148.csv,go_straight,"['left', 'brake']",go_straight,0.18003745
124149.csv,go_straight,['brake'],go_straight,0.123762056
